,subid,target,rep_num,person,age,word,tfidf,final_match
15930,30,H1,1,child,8,uh,0.0,False
15931,30,H1,1,child,8,um,2.321928024291992,False
15932,30,H1,1,child,8,way,0.0,False
15933,30,H1,1,child,8,yes,0.0,False
15934,30,H1,1,child,8,kneel,0.0,False
15935,30,H1,1,child,8,walk,0.0,False
15936,30,H1,1,child,8,actually,0.0,False
15937,30,H1,1,child,8,airplane,0.0,False
15938,30,H1,1,child,8,college,0.0,False
15939,30,H1,1,child,8,excited,0.0,False
15940,30,H1,1,child,8,get,0.0,False
15941,30,H1,1,child,8,good,0.0,False
15942,30,H1,1,child,8,graduate,0.0,False
15943,30,H1,1,child,8,jump,0.0,False
15944,30,H1,1,child,8,jumping,0.0,False
15945,30,H1,1,child,8,news,0.0,False
15946,30,H1,1,child,8,person,0.0,False
15947,30,H1,1,child,8,somebody,0.0,False
15948,30,H1,1,child,8,lady,0.0,False
15949,30,H1,1,child,8,stand,0.0,False
15950,30,H1,1,child,8,straight,0.0,False
15951,30,H1,1,child,8,woman,0.0,False
15952,30,H1,1,child,8,cause,3.321928024291992,False
15953,30,H1,1,child,8,cloak,3.321928024291992,False
15954,30,H1,1,child,8,dress,3.321928024291992,False
15955,30,H1,1,child,8,hold,3.321928024291992,False
15956,30,H1,1,child,8,swimming,3.321928024291992,False
15957,30,H1,1,child,8,thing,3.321928024291992,False
15958,30,H1,1,child,8,restaurant,0.0,False
15959,30,H1,1,child,8,right,0.0,False
15960,30,H1,1,child,8,serve,0.0,False
15961,30,H1,1,child,8,tray,0.0,False
15962,30,H1,1,child,8,yeah,0.0,False
15963,30,H1,1,child,8,hat,0.0,False
15964,30,H1,1,child,8,man,0.0,False
15965,30,I1,1,parent,8,church,0.0,False
15966,30,I1,1,parent,8,clothe,0.0,False
15967,30,I1,1,parent,8,foot,0.0,False
15968,30,I1,1,parent,8,like,0.0,True
15969,30,I1,1,parent,8,look,0.0,False
15970,30,I1,1,parent,8,pick,1.0,False
15971,30,I1,1,parent,8,picture,0.0,False
15972,30,I1,1,parent,8,point,0.0,False
15973,30,I1,1,parent,8,square,0.0,False
15974,30,I1,1,parent,8,triangle,0.0,False
15975,30,I1,1,parent,8,uh,1.736965537071228,False
15976,30,I1,1,parent,8,um,0.0,True
15977,30,I1,1,parent,8,way,0.0,False
15978,30,I1,1,parent,8,yes,0.0,False
15979,30,I1,1,parent,8,kneel,0.0,False
15980,30,I1,1,parent,8,walk,0.0,False
15981,30,I1,1,parent,8,actually,0.0,False
15982,30,I1,1,parent,8,airplane,0.0,False
15983,30,I1,1,parent,8,college,0.0,False
15984,30,I1,1,parent,8,excited,0.0,False
15985,30,I1,1,parent,8,get,0.0,False
15986,30,I1,1,parent,8,good,0.0,False
15987,30,I1,1,parent,8,graduate,0.0,False
15988,30,I1,1,parent,8,jump,0.0,False
15989,30,I1,1,parent,8,jumping,0.0,False
15990,30,I1,1,parent,8,news,0.0,False
15991,30,I1,1,parent,8,person,0.0,False
15992,30,I1,1,parent,8,somebody,0.0,False
15993,30,I1,1,parent,8,lady,0.0,False
15994,30,I1,1,parent,8,stand,0.0,False
15995,30,I1,1,parent,8,straight,0.0,False
15996,30,I1,1,parent,8,woman,0.0,False
15997,30,I1,1,parent,8,cause,0.0,False
15998,30,I1,1,parent,8,cloak,0.0,False
15999,30,I1,1,parent,8,dress,0.0,False
16000,30,I1,1,parent,8,hold,0.0,True
16001,30,I1,1,parent,8,swimming,0.0,False
16002,30,I1,1,parent,8,thing,0.0,False
16003,30,I1,1,parent,8,restaurant,3.321928024291992,False
16004,30,I1,1,parent,8,right,3.321928024291992,False
16005,30,I1,1,parent,8,serve,3.321928024291992,False
16006,30,I1,1,parent,8,tray,3.321928024291992,False
16007,30,I1,1,parent,8,yeah,3.321928024291992,False
16008,30,I1,1,parent,8,hat,0.0,False
16009,30,I1,1,parent,8,man,0.0,False
16010,30,K1,1,child,8,church,0.0,False
16011,30,K1,1,child,8,clothe,0.0,False
16012,30,K1,1,child,8,foot,0.0,False
16013,30,K1,1,child,8,like,0.0,False
16014,30,K1,1,child,8,look,0.0,True
16015,30,K1,1,child,8,pick,0.0,False
16016,30,K1,1,child,8,picture,0.0,False
16017,30,K1,1,child,8,point,0.0,False
16018,30,K1,1,child,8,square,0.0,False
16019,30,K1,1,child,8,triangle,2.321928024291992,False
16020,30,K1,1,child,8,uh,0.0,False
16021,30,K1,1,child,8,um,0.0,False
16022,30,K1,1,child,8,way,0.0,False
16023,30,K1,1,child,8,yes,0.0,False
16024,30,K1,1,child,8,kneel,0.0,False
16025,30,K1,1,child,8,walk,0.0,False
16026,30,K1,1,child,8,actually,0.0,False
16027,30,K1,1,child,8,airplane,0.0,False
16028,30,K1,1,child,8,college,0.0,False
16029,30,K1,1,child,8,excited,0.0,False
16030,30,K1,1,child,8,get,0.0,False
16031,30,K1,1,child,8,good,0.0,False
16032,30,K1,1,child,8,graduate,0.0,False
16033,30,K1,1,child,8,jump,0.0,False
16034,30,K1,1,child,8,jumping,0.0,False
16035,30,K1,1,child,8,news,0.0,False
16036,30,K1,1,child,8,person,0.0,False
16037,30,K1,1,child,8,somebody,0.0,False
16038,30,K1,1,child,8,lady,0.0,False
16039,30,K1,1,child,8,stand,0.0,False
16040,30,K1,1,child,8,straight,0.0,False
16041,30,K1,1,child,8,woman,0.0,False
16042,30,K1,1,child,8,cause,0.0,False
16043,30,K1,1,child,8,cloak,0.0,False
16044,30,K1,1,child,8,dress,0.0,False
16045,30,K1,1,child,8,hold,0.0,False
16046,30,K1,1,child,8,swimming,0.0,False
16047,30,K1,1,child,8,thing,0.0,False
16048,30,K1,1,child,8,restaurant,0.0,False
16049,30,K1,1,child,8,right,0.0,False
16050,30,K1,1,child,8,serve,0.0,False
16051,30,K1,1,child,8,tray,0.0,False
16052,30,K1,1,child,8,yeah,0.0,False
16053,30,K1,1,child,8,hat,3.321928024291992,False
16054,30,K1,1,child,8,man,3.321928024291992,False
16055,30,A1,2,parent,8,like,0.32192808389663696,False
16056,30,A1,2,parent,8,look,0.32192808389663696,False
16057,30,A1,2,parent,8,race,3.321928024291992,False
16058,30,A1,2,parent,8,run,3.321928024291992,True
16059,30,A1,2,parent,8,person,0.0,False
16060,30,A1,2,parent,8,sad,0.0,False
16061,30,A1,2,parent,8,choice,0.0,False
16062,30,A1,2,parent,8,kneel,0.0,False
16063,30,A1,2,parent,8,airplane,0.0,False
16064,30,A1,2,parent,8,circle,0.0,False
16065,30,A1,2,parent,8,pick,0.0,False
16066,30,A1,2,parent,8,square,0.0,False
16067,30,A1,2,parent,8,um,0.0,False
16068,30,A1,2,parent,8,joy,0.0,False
16069,30,A1,2,parent,8,jump,0.0,False
16070,30,A1,2,parent,8,yes,0.0,False
16071,30,A1,2,parent,8,right,0.0,False
16072,30,A1,2,parent,8,tower,0.0,False
16073,30,A1,2,parent,8,triangle,0.0,False
16074,30,A1,2,parent,8,walk,0.0,False
16075,30,A1,2,parent,8,sit,0.0,False
16076,30,A1,2,parent,8,cap,0.0,False
16077,30,A1,2,parent,8,diploma,0.0,False
16078,30,A1,2,parent,8,gown,0.0,False
16079,30,A1,2,parent,8,hold,0.0,False
16080,30,A1,2,parent,8,yeah,0.0,False
16081,30,A1,2,parent,8,bowl,0.0,False
16082,30,A1,2,parent,8,bend,0.0,False
16083,30,A1,2,parent,8,kinda,0.0,False
16084,30,B1,2,parent,8,like,0.0,False
16085,30,B1,2,parent,8,look,0.0,False
16086,30,B1,2,parent,8,race,0.0,False
16087,30,B1,2,parent,8,run,0.0,False
16088,30,B1,2,parent,8,person,3.321928024291992,False
16089,30,B1,2,parent,8,sad,2.321928024291992,False
16090,30,B1,2,parent,8,choice,0.0,False
16091,30,B1,2,parent,8,kneel,0.0,False
16092,30,B1,2,parent,8,airplane,0.0,False
16093,30,B1,2,parent,8,circle,0.0,False
16094,30,B1,2,parent,8,pick,0.0,False
16095,30,B1,2,parent,8,square,0.0,False
16096,30,B1,2,parent,8,um,0.0,False
16097,30,B1,2,parent,8,joy,0.0,False
16098,30,B1,2,parent,8,jump,0.0,False
16099,30,B1,2,parent,8,yes,0.0,False
16100,30,B1,2,parent,8,right,0.0,False
16101,30,B1,2,parent,8,tower,0.0,False
16102,30,B1,2,parent,8,triangle,0.0,False
16103,30,B1,2,parent,8,walk,0.0,True
16104,30,B1,2,parent,8,sit,0.0,False
16105,30,B1,2,parent,8,cap,0.0,False
16106,30,B1,2,parent,8,diploma,0.0,False
16107,30,B1,2,parent,8,gown,0.0,False
16108,30,B1,2,parent,8,hold,0.0,False
16109,30,B1,2,parent,8,yeah,0.0,False
16110,30,B1,2,parent,8,bowl,0.0,False
16111,30,B1,2,parent,8,bend,0.0,False
16112,30,B1,2,parent,8,kinda,0.0,False
16113,30,C1,2,parent,8,like,0.0,False
16114,30,C1,2,parent,8,look,0.0,False
16115,30,C1,2,parent,8,race,0.0,False
16116,30,C1,2,parent,8,run,0.0,False
16117,30,C1,2,parent,8,person,0.0,False
16118,30,C1,2,parent,8,sad,0.0,False
16119,30,C1,2,parent,8,choice,3.321928024291992,False
16120,30,C1,2,parent,8,kneel,3.321928024291992,True
16121,30,C1,2,parent,8,airplane,0.0,False
16122,30,C1,2,parent,8,circle,0.0,False
16123,30,C1,2,parent,8,pick,0.0,False
16124,30,C1,2,parent,8,square,0.0,False
16125,30,C1,2,parent,8,um,0.0,False
16126,30,C1,2,parent,8,joy,0.0,False
16127,30,C1,2,parent,8,jump,0.0,False
16128,30,C1,2,parent,8,yes,0.0,False
16129,30,C1,2,parent,8,right,0.0,False
16130,30,C1,2,parent,8,tower,0.0,False
16131,30,C1,2,parent,8,triangle,0.0,False
16132,30,C1,2,parent,8,walk,0.0,False
16133,30,C1,2,parent,8,sit,0.0,False
16134,30,C1,2,parent,8,cap,0.0,False
16135,30,C1,2,parent,8,diploma,0.0,False
16136,30,C1,2,parent,8,gown,0.0,False
16137,30,C1,2,parent,8,hold,0.0,False
16138,30,C1,2,parent,8,yeah,0.0,False
16139,30,C1,2,parent,8,bowl,0.0,False
16140,30,C1,2,parent,8,bend,0.0,False
16141,30,C1,2,parent,8,kinda,0.0,False
16142,30,D1,2,child,8,like,0.32192808389663696,False
16143,30,D1,2,child,8,look,0.32192808389663696,False
16144,30,D1,2,child,8,race,0.0,False
16145,30,D1,2,child,8,run,0.0,False
16146,30,D1,2,child,8,person,0.0,False
16147,30,D1,2,child,8,sad,0.0,False
16148,30,D1,2,child,8,choice,0.0,False
16149,30,D1,2,child,8,kneel,0.0,False
16150,30,D1,2,child,8,airplane,3.321928024291992,True
16151,30,D1,2,child,8,circle,3.321928024291992,False
16152,30,D1,2,child,8,pick,3.321928024291992,False
16153,30,D1,2,child,8,square,2.321928024291992,False
16154,30,D1,2,child,8,um,3.321928024291992,False
16155,30,D1,2,child,8,joy,0.0,False
16156,30,D1,2,child,8,jump,0.0,False
16157,30,D1,2,child,8,yes,0.0,False
16158,30,D1,2,child,8,right,0.0,False
16159,30,D1,2,child,8,tower,0.0,False
16160,30,D1,2,child,8,triangle,0.0,False
16161,30,D1,2,child,8,walk,0.0,False
16162,30,D1,2,child,8,sit,0.0,False
16163,30,D1,2,child,8,cap,0.0,False
16164,30,D1,2,child,8,diploma,0.0,False
16165,30,D1,2,child,8,gown,0.0,False
16166,30,D1,2,child,8,hold,0.0,False
16167,30,D1,2,child,8,yeah,0.0,False
16168,30,D1,2,child,8,bowl,0.0,False
16169,30,D1,2,child,8,bend,0.0,False
16170,30,D1,2,child,8,kinda,0.0,False
16171,30,E1,2,child,8,like,0.32192808389663696,False
16172,30,E1,2,child,8,look,0.32192808389663696,False
16173,30,E1,2,child,8,race,0.0,False
16174,30,E1,2,child,8,run,0.0,False
16175,30,E1,2,child,8,person,0.0,False
16176,30,E1,2,child,8,sad,0.0,False
16177,30,E1,2,child,8,choice,0.0,False
16178,30,E1,2,child,8,kneel,0.0,False
16179,30,E1,2,child,8,airplane,0.0,False
16180,30,E1,2,child,8,circle,0.0,False
16181,30,E1,2,child,8,pick,0.0,False
16182,30,E1,2,child,8,square,0.0,False
16183,30,E1,2,child,8,um,0.0,False
16184,30,E1,2,child,8,joy,3.321928024291992,True
16185,30,E1,2,child,8,jump,3.321928024291992,True
16186,30,E1,2,child,8,yes,3.321928024291992,False
16187,30,E1,2,child,8,right,0.0,False
16188,30,E1,2,child,8,tower,0.0,False
16189,30,E1,2,child,8,triangle,0.0,False
16190,30,E1,2,child,8,walk,0.0,False
16191,30,E1,2,child,8,sit,0.0,False
16192,30,E1,2,child,8,cap,0.0,False
16193,30,E1,2,child,8,diploma,0.0,False
16194,30,E1,2,child,8,gown,0.0,False
16195,30,E1,2,child,8,hold,0.0,False
16196,30,E1,2,child,8,yeah,0.0,False
16197,30,E1,2,child,8,bowl,0.0,False
16198,30,E1,2,child,8,bend,0.0,False
16199,30,E1,2,child,8,kinda,0.0,False
16200,30,F1,2,child,8,like,0.32192808389663696,True
16201,30,F1,2,child,8,look,0.32192808389663696,False
16202,30,F1,2,child,8,race,0.0,False
16203,30,F1,2,child,8,run,0.0,False
16204,30,F1,2,child,8,person,0.0,False
16205,30,F1,2,child,8,sad,2.321928024291992,False
16206,30,F1,2,child,8,choice,0.0,False
16207,30,F1,2,child,8,kneel,0.0,False
16208,30,F1,2,child,8,airplane,0.0,False
16209,30,F1,2,child,8,circle,0.0,False
16210,30,F1,2,child,8,pick,0.0,False
16211,30,F1,2,child,8,square,2.321928024291992,False
16212,30,F1,2,child,8,um,0.0,False
16213,30,F1,2,child,8,joy,0.0,False
16214,30,F1,2,child,8,jump,0.0,False
16215,30,F1,2,child,8,yes,0.0,False
16216,30,F1,2,child,8,right,3.321928024291992,False
16217,30,F1,2,child,8,tower,3.321928024291992,False
16218,30,F1,2,child,8,triangle,3.321928024291992,False
16219,30,F1,2,child,8,walk,3.321928024291992,False
16220,30,F1,2,child,8,sit,0.0,False
16221,30,F1,2,child,8,cap,0.0,False
16222,30,F1,2,child,8,diploma,0.0,False
16223,30,F1,2,child,8,gown,0.0,False
16224,30,F1,2,child,8,hold,0.0,False
16225,30,F1,2,child,8,yeah,0.0,False
16226,30,F1,2,child,8,bowl,0.0,False
16227,30,F1,2,child,8,bend,0.0,False
16228,30,F1,2,child,8,kinda,0.0,False
16229,30,G1,2,child,8,like,0.32192808389663696,False
16230,30,G1,2,child,8,look,0.32192808389663696,False
16231,30,G1,2,child,8,race,0.0,False
16232,30,G1,2,child,8,run,0.0,False
16233,30,G1,2,child,8,person,0.0,False
16234,30,G1,2,child,8,sad,0.0,False
16235,30,G1,2,child,8,choice,0.0,False
16236,30,G1,2,child,8,kneel,0.0,False
16237,30,G1,2,child,8,airplane,0.0,False
16238,30,G1,2,child,8,circle,0.0,False
16239,30,G1,2,child,8,pick,0.0,False
16240,30,G1,2,child,8,square,0.0,False
16241,30,G1,2,child,8,um,0.0,False
16242,30,G1,2,child,8,joy,0.0,False
16243,30,G1,2,child,8,jump,0.0,False
16244,30,G1,2,child,8,yes,0.0,False
16245,30,G1,2,child,8,right,0.0,False
16246,30,G1,2,child,8,tower,0.0,False
16247,30,G1,2,child,8,triangle,0.0,False
16248,30,G1,2,child,8,walk,0.0,False
16249,30,G1,2,child,8,sit,3.321928024291992,True
16250,30,G1,2,child,8,cap,0.0,False
16251,30,G1,2,child,8,diploma,0.0,False
16252,30,G1,2,child,8,gown,0.0,False
16253,30,G1,2,child,8,hold,0.0,False
16254,30,G1,2,child,8,yeah,0.0,False
16255,30,G1,2,child,8,bowl,0.0,False
16256,30,G1,2,child,8,bend,0.0,False
16257,30,G1,2,child,8,kinda,0.0,False
16258,30,H1,2,parent,8,like,0.32192808389663696,True
16259,30,H1,2,parent,8,look,0.32192808389663696,True
16260,30,H1,2,parent,8,race,0.0,False
16261,30,H1,2,parent,8,run,0.0,False
16262,30,H1,2,parent,8,person,0.0,False
16263,30,H1,2,parent,8,sad,0.0,False
16264,30,H1,2,parent,8,choice,0.0,False
16265,30,H1,2,parent,8,kneel,0.0,False
16266,30,H1,2,parent,8,airplane,0.0,False
16267,30,H1,2,parent,8,circle,0.0,False
16268,30,H1,2,parent,8,pick,0.0,False
16269,30,H1,2,parent,8,square,0.0,False
16270,30,H1,2,parent,8,um,0.0,False
16271,30,H1,2,parent,8,joy,0.0,False
16272,30,H1,2,parent,8,jump,0.0,False
16273,30,H1,2,parent,8,yes,0.0,False
16274,30,H1,2,parent,8,right,0.0,False
16275,30,H1,2,parent,8,tower,0.0,False
16276,30,H1,2,parent,8,triangle,0.0,False
16277,30,H1,2,parent,8,walk,0.0,False
16278,30,H1,2,parent,8,sit,0.0,False
16279,30,H1,2,parent,8,cap,3.321928024291992,True
16280,30,H1,2,parent,8,diploma,3.321928024291992,False
16281,30,H1,2,parent,8,gown,3.321928024291992,True
16282,30,H1,2,parent,8,hold,2.321928024291992,False
16283,30,H1,2,parent,8,yeah,3.321928024291992,False
16284,30,H1,2,parent,8,bowl,0.0,False
16285,30,H1,2,parent,8,bend,0.0,False
16286,30,H1,2,parent,8,kinda,0.0,False
16287,30,I1,2,child,8,like,0.32192808389663696,True
16288,30,I1,2,child,8,look,0.32192808389663696,False
16289,30,I1,2,child,8,race,0.0,False
16290,30,I1,2,child,8,run,0.0,False
16291,30,I1,2,child,8,person,0.0,False
16292,30,I1,2,child,8,sad,0.0,False
16293,30,I1,2,child,8,choice,0.0,False
16294,30,I1,2,child,8,kneel,0.0,False
16295,30,I1,2,child,8,airplane,0.0,False
16296,30,I1,2,child,8,circle,0.0,False
16297,30,I1,2,child,8,pick,0.0,False
16298,30,I1,2,child,8,square,0.0,False
16299,30,I1,2,child,8,um,0.0,True
16300,30,I1,2,child,8,joy,0.0,False
16301,30,I1,2,child,8,jump,0.0,False
16302,30,I1,2,child,8,yes,0.0,False
16303,30,I1,2,child,8,right,0.0,False
16304,30,I1,2,child,8,tower,0.0,False
16305,30,I1,2,child,8,triangle,0.0,False
16306,30,I1,2,child,8,walk,0.0,False
16307,30,I1,2,child,8,sit,0.0,False
16308,30,I1,2,child,8,cap,0.0,False
16309,30,I1,2,child,8,diploma,0.0,False
16310,30,I1,2,child,8,gown,0.0,False
16311,30,I1,2,child,8,hold,2.321928024291992,True
16312,30,I1,2,child,8,yeah,0.0,False
16313,30,I1,2,child,8,bowl,3.321928024291992,True
16314,30,I1,2,child,8,bend,0.0,False
16315,30,I1,2,child,8,kinda,0.0,False
16316,30,K1,2,parent,8,like,0.32192808389663696,False
16317,30,K1,2,parent,8,look,0.32192808389663696,True
16318,30,K1,2,parent,8,race,0.0,False
16319,30,K1,2,parent,8,run,0.0,False
16320,30,K1,2,parent,8,person,0.0,False
16321,30,K1,2,parent,8,sad,0.0,False
16322,30,K1,2,parent,8,choice,0.0,False
16323,30,K1,2,parent,8,kneel,0.0,False
16324,30,K1,2,parent,8,airplane,0.0,False
16325,30,K1,2,parent,8,circle,0.0,False
16326,30,K1,2,parent,8,pick,0.0,False
16327,30,K1,2,parent,8,square,0.0,False
16328,30,K1,2,parent,8,um,0.0,False
16329,30,K1,2,parent,8,joy,0.0,False
16330,30,K1,2,parent,8,jump,0.0,False
16331,30,K1,2,parent,8,yes,0.0,False
16332,30,K1,2,parent,8,right,0.0,False
16333,30,K1,2,parent,8,tower,0.0,False
16334,30,K1,2,parent,8,triangle,0.0,False
16335,30,K1,2,parent,8,walk,0.0,False
16336,30,K1,2,parent,8,sit,0.0,False
16337,30,K1,2,parent,8,cap,0.0,False
16338,30,K1,2,parent,8,diploma,0.0,False
16339,30,K1,2,parent,8,gown,0.0,False
16340,30,K1,2,parent,8,hold,0.0,False
16341,30,K1,2,parent,8,yeah,0.0,False
16342,30,K1,2,parent,8,bowl,0.0,False
16343,30,K1,2,parent,8,bend,3.321928024291992,False
16344,30,K1,2,parent,8,kinda,3.321928024291992,False
16345,30,A1,3,child,8,cape,3.321928024291992,True
16346,30,A1,3,child,8,like,0.5145731568336487,False
16347,30,A1,3,child,8,look,0.7369655966758728,False
16348,30,A1,3,child,8,run,2.321928024291992,True
16349,30,A1,3,child,8,sadly,0.0,False
16350,30,A1,3,child,8,um,0.0,False
16351,30,A1,3,child,8,walk,0.0,False
16352,30,A1,3,child,8,head,0.0,False
16353,30,A1,3,child,8,kneel,0.0,False
16354,30,A1,3,child,8,airplane,0.0,False
16355,30,A1,3,child,8,cube,0.0,False
16356,30,A1,3,child,8,uh,0.0,False
16357,30,A1,3,child,8,joy,0.0,False
16358,30,A1,3,child,8,jump,0.0,False
16359,30,A1,3,child,8,dab,0.0,False
16360,30,A1,3,child,8,right,0.0,False
16361,30,A1,3,child,8,lady,0.0,False
16362,30,A1,3,child,8,church,0.0,False
16363,30,A1,3,child,8,cloak,0.0,False
16364,30,A1,3,child,8,person,0.0,False
16365,30,A1,3,child,8,hold,0.0,False
16366,30,A1,3,child,8,tray,0.0,False
16367,30,A1,3,child,8,hand,0.0,False
16368,30,B1,3,child,8,cape,0.0,False
16369,30,B1,3,child,8,like,0.5145731568336487,False
16370,30,B1,3,child,8,look,0.7369655966758728,False
16371,30,B1,3,child,8,run,0.0,False
16372,30,B1,3,child,8,sadly,3.321928024291992,False
16373,30,B1,3,child,8,um,2.321928024291992,False
16374,30,B1,3,child,8,walk,3.321928024291992,True
16375,30,B1,3,child,8,head,0.0,True
16376,30,B1,3,child,8,kneel,0.0,False
16377,30,B1,3,child,8,airplane,0.0,False
16378,30,B1,3,child,8,cube,0.0,False
16379,30,B1,3,child,8,uh,0.0,False
16380,30,B1,3,child,8,joy,0.0,False
16381,30,B1,3,child,8,jump,0.0,False
16382,30,B1,3,child,8,dab,0.0,False
16383,30,B1,3,child,8,right,0.0,False
16384,30,B1,3,child,8,lady,0.0,False
16385,30,B1,3,child,8,church,0.0,False
16386,30,B1,3,child,8,cloak,0.0,False
16387,30,B1,3,child,8,person,0.0,False
16388,30,B1,3,child,8,hold,0.0,False
16389,30,B1,3,child,8,tray,0.0,False
16390,30,B1,3,child,8,hand,0.0,False
16391,30,C1,3,child,8,cape,0.0,False
16392,30,C1,3,child,8,like,0.5145731568336487,False
16393,30,C1,3,child,8,look,0.7369655966758728,False
16394,30,C1,3,child,8,run,0.0,False
16395,30,C1,3,child,8,sadly,0.0,False
16396,30,C1,3,child,8,um,0.0,False
16397,30,C1,3,child,8,walk,0.0,False
16398,30,C1,3,child,8,head,3.321928024291992,False
16399,30,C1,3,child,8,kneel,3.321928024291992,True
16400,30,C1,3,child,8,airplane,0.0,False
16401,30,C1,3,child,8,cube,0.0,False
16402,30,C1,3,child,8,uh,0.0,False
16403,30,C1,3,child,8,joy,0.0,False
16404,30,C1,3,child,8,jump,0.0,False
16405,30,C1,3,child,8,dab,0.0,False
16406,30,C1,3,child,8,right,0.0,False
16407,30,C1,3,child,8,lady,0.0,False
16408,30,C1,3,child,8,church,0.0,False
16409,30,C1,3,child,8,cloak,0.0,False
16410,30,C1,3,child,8,person,0.0,False
16411,30,C1,3,child,8,hold,0.0,False
16412,30,C1,3,child,8,tray,0.0,False
16413,30,C1,3,child,8,hand,0.0,False
16414,30,D1,3,parent,8,cape,0.0,False
16415,30,D1,3,parent,8,like,0.0,False
16416,30,D1,3,parent,8,look,0.0,False
16417,30,D1,3,parent,8,run,0.0,False
16418,30,D1,3,parent,8,sadly,0.0,False
16419,30,D1,3,parent,8,um,0.0,False
16420,30,D1,3,parent,8,walk,0.0,False
16421,30,D1,3,parent,8,head,0.0,False
16422,30,D1,3,parent,8,kneel,0.0,False
16423,30,D1,3,parent,8,airplane,3.321928024291992,True
16424,30,D1,3,parent,8,cube,3.321928024291992,True
16425,30,D1,3,parent,8,uh,3.321928024291992,False
16426,30,D1,3,parent,8,joy,0.0,False
16427,30,D1,3,parent,8,jump,0.0,False
16428,30,D1,3,parent,8,dab,0.0,False
16429,30,D1,3,parent,8,right,0.0,False
16430,30,D1,3,parent,8,lady,0.0,False
16431,30,D1,3,parent,8,church,0.0,False
16432,30,D1,3,parent,8,cloak,0.0,False
16433,30,D1,3,parent,8,person,0.0,False
16434,30,D1,3,parent,8,hold,0.0,False
16435,30,D1,3,parent,8,tray,0.0,False
16436,30,D1,3,parent,8,hand,0.0,False
16437,30,E1,3,parent,8,cape,0.0,False
16438,30,E1,3,parent,8,like,0.0,False
16439,30,E1,3,parent,8,look,0.0,False
16440,30,E1,3,parent,8,run,0.0,False
16441,30,E1,3,parent,8,sadly,0.0,False
16442,30,E1,3,parent,8,um,0.0,False
16443,30,E1,3,parent,8,walk,0.0,False
16444,30,E1,3,parent,8,head,0.0,False
16445,30,E1,3,parent,8,kneel,0.0,False
16446,30,E1,3,parent,8,airplane,0.0,False
16447,30,E1,3,parent,8,cube,0.0,False
16448,30,E1,3,parent,8,uh,0.0,False
16449,30,E1,3,parent,8,joy,3.321928024291992,True
16450,30,E1,3,parent,8,jump,3.321928024291992,True
16451,30,E1,3,parent,8,dab,0.0,False
16452,30,E1,3,parent,8,right,0.0,False
16453,30,E1,3,parent,8,lady,0.0,False
16454,30,E1,3,parent,8,church,0.0,False
16455,30,E1,3,parent,8,cloak,0.0,False
16456,30,E1,3,parent,8,person,0.0,False
16457,30,E1,3,parent,8,hold,0.0,False
16458,30,E1,3,parent,8,tray,0.0,False
16459,30,E1,3,parent,8,hand,0.0,False
16460,30,F1,3,parent,8,cape,0.0,False
16461,30,F1,3,parent,8,like,0.5145731568336487,True
16462,30,F1,3,parent,8,look,0.7369655966758728,False
16463,30,F1,3,parent,8,run,0.0,False
16464,30,F1,3,parent,8,sadly,0.0,False
16465,30,F1,3,parent,8,um,0.0,False
16466,30,F1,3,parent,8,walk,0.0,False
16467,30,F1,3,parent,8,head,0.0,False
16468,30,F1,3,parent,8,kneel,0.0,False
16469,30,F1,3,parent,8,airplane,0.0,False
16470,30,F1,3,parent,8,cube,0.0,False
16471,30,F1,3,parent,8,uh,0.0,False
16472,30,F1,3,parent,8,joy,0.0,False
16473,30,F1,3,parent,8,jump,0.0,False
16474,30,F1,3,parent,8,dab,3.321928024291992,False
16475,30,F1,3,parent,8,right,3.321928024291992,False
16476,30,F1,3,parent,8,lady,0.0,False
16477,30,F1,3,parent,8,church,0.0,False
16478,30,F1,3,parent,8,cloak,0.0,False
16479,30,F1,3,parent,8,person,0.0,False
16480,30,F1,3,parent,8,hold,0.0,False
16481,30,F1,3,parent,8,tray,0.0,False
16482,30,F1,3,parent,8,hand,0.0,False
16483,30,G1,3,parent,8,cape,0.0,False
16484,30,G1,3,parent,8,like,0.5145731568336487,False
16485,30,G1,3,parent,8,look,0.7369655966758728,False
16486,30,G1,3,parent,8,run,0.0,False
16487,30,G1,3,parent,8,sadly,0.0,False
16488,30,G1,3,parent,8,um,0.0,False
16489,30,G1,3,parent,8,walk,0.0,False
16490,30,G1,3,parent,8,head,0.0,False
16491,30,G1,3,parent,8,kneel,0.0,False
16492,30,G1,3,parent,8,airplane,0.0,False
16493,30,G1,3,parent,8,cube,0.0,False
16494,30,G1,3,parent,8,uh,0.0,False
16495,30,G1,3,parent,8,joy,0.0,False
16496,30,G1,3,parent,8,jump,0.0,False
16497,30,G1,3,parent,8,dab,0.0,False
16498,30,G1,3,parent,8,right,0.0,False
16499,30,G1,3,parent,8,lady,3.321928024291992,True
16500,30,G1,3,parent,8,church,0.0,True
16501,30,G1,3,parent,8,cloak,0.0,False
16502,30,G1,3,parent,8,person,0.0,False
16503,30,G1,3,parent,8,hold,0.0,False
16504,30,G1,3,parent,8,tray,0.0,False
16505,30,G1,3,parent,8,hand,0.0,False
16506,30,H1,3,child,8,cape,0.0,False
16507,30,H1,3,child,8,like,0.5145731568336487,True
16508,30,H1,3,child,8,look,0.7369655966758728,True
16509,30,H1,3,child,8,run,2.321928024291992,False
