iterationName,id,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed,age_group,age,button_pressed,utt_length,clean_utt
pilot2,adult_145,145,3NLZY2D53QED9LTD84E8DVPSR7PLQF,dance,3821,tangram,close,A2.jpg,tangram-99.jpg,survey-text,50,220794,adult,NA,NA,5,dance
pilot2,adult_145,145,3NLZY2D53QED9LTD84E8DVPSR7PLQF,run,3331,tangram,close,tangram-48.jpg,tangram-187.jpg,survey-text,51,224633,adult,NA,NA,3,run
pilot2,adult_145,145,3NLZY2D53QED9LTD84E8DVPSR7PLQF,deer,4171,tangram,close,B1.jpg,P1.jpg,survey-text,52,229314,adult,NA,NA,4,deer
pilot2,adult_145,145,3NLZY2D53QED9LTD84E8DVPSR7PLQF,dance,4010,tangram,close,tangram-90.jpg,tangram-81.jpg,survey-text,53,233836,adult,NA,NA,5,dance
pilot2,adult_145,145,3NLZY2D53QED9LTD84E8DVPSR7PLQF,sit,3305,tangram,close,tangram-164.jpg,tangram-183.jpg,survey-text,54,237651,adult,NA,NA,3,sit
pilot2,adult_145,145,3NLZY2D53QED9LTD84E8DVPSR7PLQF,run,2535,tangram,close,tangram-55.jpg,N1.jpg,survey-text,55,240691,adult,NA,NA,3,run
pilot2,adult_146,146,3Z7ISHFUH1KR86AL1BOHZJFQCAG8ZF,skittles,4214.61,familiar,close,mnms.jpg,gummybears.jpg,survey-text,3,16088,adult,NA,NA,8,skittle
pilot2,adult_146,146,3Z7ISHFUH1KR86AL1BOHZJFQCAG8ZF,goldfish,4775.98,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,4,21368,adult,NA,NA,8,goldfish
pilot2,adult_146,146,3Z7ISHFUH1KR86AL1BOHZJFQCAG8ZF,bird,4380.165,familiar,close,sparrow.jpg,eagle.jpg,survey-text,5,26252,adult,NA,NA,4,bird
pilot2,adult_146,146,3Z7ISHFUH1KR86AL1BOHZJFQCAG8ZF,brown bear,3279.545,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,6,30036,adult,NA,NA,10,brownbear
pilot2,adult_146,146,3Z7ISHFUH1KR86AL1BOHZJFQCAG8ZF,table,3172.89,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,7,33712,adult,NA,NA,5,table
pilot2,adult_146,146,3Z7ISHFUH1KR86AL1BOHZJFQCAG8ZF,polo shirt,4511.66,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,8,38728,adult,NA,NA,10,poloshirt
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,chocolate candy,7345.735,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,3,16949,adult,NA,NA,15,chocolatecandy
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,blue car,3760.99,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,4,21213,adult,NA,NA,8,bluecar
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,brown bear,2808.625,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,5,24525,adult,NA,NA,10,brownbear
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,dog,5795.675,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,6,30825,adult,NA,NA,3,dog
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,bird,2414.72,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,7,33743,adult,NA,NA,4,bird
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,goldfish,2709.31,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,8,36955,adult,NA,NA,8,goldfish
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,table,2352.875,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,9,39812,adult,NA,NA,5,table
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,polo shirt,5053.11,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,10,45368,adult,NA,NA,10,poloshirt
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,bllue car,4194.76,familiar,far,sedan.jpg,firetruck.jpg,survey-text,12,53372,adult,NA,NA,9,bluecar
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,chocolate candy,5585.765,familiar,far,mnms.jpg,pretzels.jpg,survey-text,13,59463,adult,NA,NA,15,chocolatecandy
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,polo shirt,4423.34,familiar,far,poloshirt.jpg,dress.jpg,survey-text,14,64391,adult,NA,NA,10,poloshirt
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,dog,6068.97,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,15,70964,adult,NA,NA,3,dog
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,goldfish,2932.285,familiar,far,goldfish.jpg,iguana.jpg,survey-text,16,74400,adult,NA,NA,8,goldfish
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,bird,2736.875,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,17,77641,adult,NA,NA,4,bird
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,table,2692.16,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,18,80837,adult,NA,NA,5,table
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,brown bear,3520.315,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,19,84861,adult,NA,NA,10,brownbear
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,wide spread,11298.36,tangram,close,tangram-67.jpg,tangram-32.jpg,survey-text,21,104999,adult,NA,NA,11,widespread
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,straight leg,14716.035,tangram,close,tangram-55.jpg,N1.jpg,survey-text,22,120220,adult,NA,NA,12,straightleg
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,throwing arm,9595.275,tangram,close,A2.jpg,tangram-99.jpg,survey-text,23,130318,adult,NA,NA,12,throwarm
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,not falling,8594.95,tangram,close,tangram-164.jpg,tangram-183.jpg,survey-text,24,139418,adult,NA,NA,11,notfall
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,lonely walking,5764.04,tangram,close,B1.jpg,P1.jpg,survey-text,25,145686,adult,NA,NA,14,lonelywalk
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,chubby kick,9396.885,tangram,close,tangram-48.jpg,tangram-187.jpg,survey-text,26,155586,adult,NA,NA,11,chubbykick
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,not bent,5547.005,tangram,close,H1.jpg,I1.jpg,survey-text,27,161637,adult,NA,NA,8,notbend
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,triangle body,6629.905,tangram,close,tangram-90.jpg,tangram-81.jpg,survey-text,28,168771,adult,NA,NA,13,trianglebody
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,running forward,4477.58,tangram,isolated,tangram-55.jpg,N1.jpg,survey-text,30,177121,adult,NA,NA,15,runforward
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,standing kick,6976.755,tangram,isolated,tangram-164.jpg,tangram-183.jpg,survey-text,31,184603,adult,NA,NA,13,standkick
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,kicking left,6439.83,tangram,isolated,tangram-48.jpg,tangram-187.jpg,survey-text,32,191546,adult,NA,NA,12,kickleft
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,walking lonely,3998.22,tangram,isolated,B1.jpg,P1.jpg,survey-text,33,196047,adult,NA,NA,14,walklonely
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,running fast,4202.4,tangram,isolated,tangram-67.jpg,tangram-32.jpg,survey-text,34,200753,adult,NA,NA,12,runfast
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,triangle body,3674.225,tangram,isolated,tangram-90.jpg,tangram-81.jpg,survey-text,35,204931,adult,NA,NA,13,trianglebody
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,reading hat,7528.305,tangram,isolated,H1.jpg,I1.jpg,survey-text,36,212963,adult,NA,NA,11,readhat
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,throwing arm,3932.675,tangram,isolated,A2.jpg,tangram-99.jpg,survey-text,37,217399,adult,NA,NA,12,throwarm
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,walking lonely,4541.36,tangram,far,B1.jpg,tangram-4.jpg,survey-text,39,228001,adult,NA,NA,14,walklonely
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,running fast,4361.35,tangram,far,tangram-67.jpg,G1.jpg,survey-text,40,232867,adult,NA,NA,12,runfast
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,kicking left,3993.445,tangram,far,tangram-48.jpg,D1.jpg,survey-text,41,237363,adult,NA,NA,12,kickleft
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,kicking right,7638.24,tangram,far,tangram-164.jpg,tangram-64.jpg,survey-text,42,245505,adult,NA,NA,13,kickright
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,reading hat,3512.2,tangram,far,H1.jpg,tangram-8.jpg,survey-text,43,249521,adult,NA,NA,11,readhat
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,triangle body,2389.38,tangram,far,tangram-90.jpg,tangram-120.jpg,survey-text,44,252415,adult,NA,NA,13,trianglebody
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,running fast,3016.575,tangram,far,tangram-55.jpg,tangram-143.jpg,survey-text,45,255935,adult,NA,NA,12,runfast
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,throwing arm,4401.555,tangram,far,A2.jpg,C1.jpg,survey-text,46,260841,adult,NA,NA,12,throwarm
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,brown bear,4814.16,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,48,273763,adult,NA,NA,10,brownbear
pilot2,adult_146,146,3EFE17QCRDUN05P09NOFG3BMSEJHSB,table,3239.525,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,49,277507,adult,NA,NA,5,table
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,long desk,9396,familiar,isolated,diningtable.jpg,picnictable.jpg,survey-text,3,518432,adult,NA,NA,9,longdesk
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,goldfish,3863,familiar,isolated,goldfish.jpg,swordfish.jpg,survey-text,4,522799,adult,NA,NA,8,goldfish
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,grizzly bear,2938,familiar,isolated,grizzlybear.jpg,polarbear.jpg,survey-text,5,526243,adult,NA,NA,12,grizzlybear
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,m&ms,3086,familiar,isolated,mnms.jpg,gummybears.jpg,survey-text,6,529833,adult,NA,NA,4,mnms
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,honda civic,12581,familiar,isolated,sedan.jpg,sportscar.jpg,survey-text,7,542919,adult,NA,NA,11,hondacivic
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,german shepard,6886,familiar,isolated,germanshepherd.jpg,pug.jpg,survey-text,8,550311,adult,NA,NA,14,germanshepard
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,short-sleeve polo,7765,familiar,isolated,poloshirt.jpg,hawaiishirt.jpg,survey-text,9,558580,adult,NA,NA,17,short-sleevepolo
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,bird,5108,familiar,isolated,sparrow.jpg,eagle.jpg,survey-text,10,564197,adult,NA,NA,4,bird
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,hands outstretched,11524,tangram,close,tangram-90.jpg,tangram-81.jpg,survey-text,12,581946,adult,NA,NA,18,handoutstretch
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,kicking,16998,tangram,close,tangram-48.jpg,tangram-187.jpg,survey-text,13,599449,adult,NA,NA,7,kick
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,ponytail,8241,tangram,close,A2.jpg,tangram-99.jpg,survey-text,14,608194,adult,NA,NA,8,ponytail
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,long strides,6157,tangram,close,tangram-67.jpg,tangram-32.jpg,survey-text,15,614855,adult,NA,NA,12,longstride
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,sonic hedgehog,10816,tangram,close,tangram-55.jpg,N1.jpg,survey-text,16,626176,adult,NA,NA,14,sonichedgehog
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,tall,4583,tangram,close,B1.jpg,P1.jpg,survey-text,17,631263,adult,NA,NA,4,tall
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,bishop,8169,tangram,close,H1.jpg,I1.jpg,survey-text,18,639937,adult,NA,NA,6,bishop
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,seated raises,12538,tangram,close,tangram-164.jpg,tangram-183.jpg,survey-text,19,652982,adult,NA,NA,13,seatraise
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,seated raises,6199,tangram,far,tangram-164.jpg,tangram-64.jpg,survey-text,21,662163,adult,NA,NA,13,seatraise
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,tall,7262,tangram,far,B1.jpg,tangram-4.jpg,survey-text,22,669928,adult,NA,NA,4,tall
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,kicking,4654,tangram,far,tangram-48.jpg,D1.jpg,survey-text,23,675089,adult,NA,NA,7,kick
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,long strides,4842,tangram,far,tangram-67.jpg,G1.jpg,survey-text,24,680442,adult,NA,NA,12,longstride
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,sonic hedgehog,8503,tangram,far,tangram-55.jpg,tangram-143.jpg,survey-text,25,689448,adult,NA,NA,14,sonichedgehog
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,ponytail,4271,tangram,far,A2.jpg,C1.jpg,survey-text,26,694224,adult,NA,NA,8,ponytail
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,bishop,5075,tangram,far,H1.jpg,tangram-8.jpg,survey-text,27,699805,adult,NA,NA,6,bishop
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,hands outstretched,5740,tangram,far,tangram-90.jpg,tangram-120.jpg,survey-text,28,706050,adult,NA,NA,18,handoutstretch
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,sonic hedgehog,4547,tangram,isolated,tangram-55.jpg,N1.jpg,survey-text,30,713576,adult,NA,NA,14,sonichedgehog
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,long strides,3889,tangram,isolated,tangram-67.jpg,tangram-32.jpg,survey-text,31,717973,adult,NA,NA,12,longstride
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,seated raises,3592,tangram,isolated,tangram-164.jpg,tangram-183.jpg,survey-text,32,722067,adult,NA,NA,13,seatraise
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,ponytail,4365,tangram,isolated,A2.jpg,tangram-99.jpg,survey-text,33,726935,adult,NA,NA,8,ponytail
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,tall,2804,tangram,isolated,B1.jpg,P1.jpg,survey-text,34,730247,adult,NA,NA,4,tall
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,bishop,2433,tangram,isolated,H1.jpg,I1.jpg,survey-text,35,733184,adult,NA,NA,6,bishop
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,kicking,2859,tangram,isolated,tangram-48.jpg,tangram-187.jpg,survey-text,36,736547,adult,NA,NA,7,kick
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,arms outstretched,7542,tangram,isolated,tangram-90.jpg,tangram-81.jpg,survey-text,37,744592,adult,NA,NA,17,armoutstretch
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,blue civic,15073,familiar,close,sedan.jpg,sportscar.jpg,survey-text,39,761939,adult,NA,NA,10,bluecivic
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,goldfish,2885,familiar,close,goldfish.jpg,swordfish.jpg,survey-text,40,765330,adult,NA,NA,8,goldfish
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,m&ms,2303,familiar,close,mnms.jpg,gummybears.jpg,survey-text,41,768137,adult,NA,NA,4,mnms
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,solid blue,9315,familiar,close,poloshirt.jpg,hawaiishirt.jpg,survey-text,42,777959,adult,NA,NA,10,solidblue
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,small bird,10952,familiar,close,sparrow.jpg,eagle.jpg,survey-text,43,789418,adult,NA,NA,10,smallbird
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,grizzly,4730,familiar,close,grizzlybear.jpg,polarbear.jpg,survey-text,44,794654,adult,NA,NA,7,grizzly
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,german shepard,4186,familiar,close,germanshepherd.jpg,pug.jpg,survey-text,45,799343,adult,NA,NA,14,germanshepard
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,long desk,2664,familiar,close,diningtable.jpg,picnictable.jpg,survey-text,46,802514,adult,NA,NA,9,longdesk
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,grizzly,3029,familiar,far,grizzlybear.jpg,lion.jpg,survey-text,48,807613,adult,NA,NA,7,grizzly
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,m&ms,2362,familiar,far,mnms.jpg,pretzels.jpg,survey-text,49,810479,adult,NA,NA,4,mnms
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,german shepard,4837,familiar,far,germanshepherd.jpg,cow.jpg,survey-text,50,815821,adult,NA,NA,14,germanshepard
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,long desk,2829,familiar,far,diningtable.jpg,wardrobe.jpg,survey-text,51,819154,adult,NA,NA,9,longdesk
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,small bird,3861,familiar,far,sparrow.jpg,squirrel.jpg,survey-text,52,823519,adult,NA,NA,10,smallbird
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,goldfish,2531,familiar,far,goldfish.jpg,iguana.jpg,survey-text,53,826554,adult,NA,NA,8,goldfish
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,blue civic,3372,familiar,far,sedan.jpg,firetruck.jpg,survey-text,54,830435,adult,NA,NA,10,bluecivic
pilot2,adult_147,147,3K2755HG5TSXKKFCH75QIJD9BWIDF1,short polo,7263,familiar,far,poloshirt.jpg,dress.jpg,survey-text,55,838203,adult,NA,NA,10,shortpolo
NA,kid_1,1,NA,fish,6719.5,familiar,close,goldfish.jpg,swordfish.jpg,NA,19,92638,kid,5,NA,4,fish
NA,kid_1,1,NA,shirt,5152.5,familiar,close,poloshirt.jpg,hawaiishirt.jpg,NA,20,98298,kid,5,NA,5,shirt
NA,kid_1,1,NA,bird,5200.1,familiar,close,sparrow.jpg,eagle.jpg,NA,21,104004,kid,5,NA,4,bird
NA,kid_1,1,NA,jellybeans,8363.4,familiar,close,jellybeans.jpg,gummybears.jpg,NA,22,112874,kid,5,NA,10,jellybeans
NA,kid_1,1,NA,table,5792.4,familiar,close,diningtable.jpg,picnictable.jpg,NA,23,119171,kid,5,NA,5,table
NA,kid_1,1,NA,dog,5484.9,familiar,close,germanshepherd.jpg,pug.jpg,NA,24,125162,kid,5,NA,3,dog
NA,kid_1,1,NA,car,4577.6,familiar,close,sedan.jpg,sportscar.jpg,NA,25,130247,kid,5,NA,3,car
NA,kid_1,1,NA,bear,8932.2,familiar,close,grizzlybear.jpg,polarbear.jpg,NA,26,139688,kid,5,NA,4,bear
NA,kid_1,1,NA,black walking in the wall,96280.9,tangram,close,tangram-164.jpg,tangram-183.jpg,NA,28,249267,kid,5,NA,25,blackwalkinthewall
NA,kid_1,1,NA,walking,10004.1,tangram,close,tangram-67.jpg,tangram-32.jpg,NA,29,259771,kid,5,NA,7,walk
NA,kid_1,1,NA,doing a footprint,26560.7,tangram,close,tangram-48.jpg,tangram-187.jpg,NA,30,286834,kid,5,NA,17,footprint
NA,kid_1,1,NA,walking on something,30407.8,tangram,close,tangram-55.jpg,N1.jpg,NA,31,317749,kid,5,NA,20,walk
NA,kid_1,1,NA,walking,9567,tangram,close,tangram-90.jpg,tangram-81.jpg,NA,32,327822,kid,5,NA,7,walk
NA,kid_1,1,NA,washing,46577.3,tangram,close,H1.jpg,I1.jpg,NA,33,374908,kid,5,NA,7,wash
NA,kid_1,1,NA,going to fall,17347.4,tangram,close,B1.jpg,P1.jpg,NA,34,392764,kid,5,NA,13,fall
NA,kid_1,1,NA,going to,55133.6,tangram,close,A2.jpg,tangram-99.jpg,NA,35,448406,kid,5,NA,8,go
NA,kid_1,1,NA,fish,5601.8,familiar,far,goldfish.jpg,iguana.jpg,NA,37,478667,kid,5,NA,4,fish
NA,kid_1,1,NA,dog,23695.4,familiar,far,germanshepherd.jpg,cow.jpg,NA,38,502873,kid,5,NA,3,dog
NA,kid_1,1,NA,bear,5447.2,familiar,far,grizzlybear.jpg,lion.jpg,NA,39,508825,kid,5,NA,4,bear
NA,kid_1,1,NA,shirt,5207.7,familiar,far,poloshirt.jpg,dress.jpg,NA,40,514540,kid,5,NA,5,shirt
NA,kid_1,1,NA,jellybeans,11175.7,familiar,far,jellybeans.jpg,pretzels.jpg,NA,41,526224,kid,5,NA,10,jellybeans
NA,kid_1,1,NA,car,5117.2,familiar,far,sedan.jpg,firetruck.jpg,NA,42,531849,kid,5,NA,3,car
NA,kid_1,1,NA,bird,5541.7,familiar,far,sparrow.jpg,squirrel.jpg,NA,43,537897,kid,5,NA,4,bird
NA,kid_1,1,NA,table,6022.9,familiar,far,diningtable.jpg,wardrobe.jpg,NA,44,544425,kid,5,NA,5,table
NA,kid_1,1,NA,going to a place,47282.9,tangram,far,A2.jpg,C1.jpg,NA,46,605936,kid,5,NA,16,go
NA,kid_1,1,NA,going again,29029,tangram,far,B1.jpg,tangram-4.jpg,NA,47,635472,kid,5,NA,11,go
NA,kid_1,1,NA,doing handprint,17157.1,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,48,653136,kid,5,NA,15,handprint
NA,kid_1,1,NA,walking again,13538.1,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,49,667179,kid,5,NA,13,walk
NA,kid_1,1,NA,going to help us,26107.9,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,50,693795,kid,5,NA,16,help
NA,kid_1,1,NA,going to tour,33441.8,tangram,far,tangram-67.jpg,G1.jpg,NA,51,727745,kid,5,NA,13,tour
NA,kid_1,1,NA,going to walk again,34816.7,tangram,far,tangram-48.jpg,D1.jpg,NA,52,763069,kid,5,NA,19,walk
NA,kid_1,1,NA,wash,17034.3,tangram,far,H1.jpg,tangram-8.jpg,NA,53,780612,kid,5,NA,4,wash
NA,kid_1,1,NA,dog,9427.2,familiar,check,husky.jpg,dalmatian.jpg,NA,55,835981,kid,5,1,3,dog
NA,kid_1,1,NA,polar bear,11236,familiar,check,polarbear.jpg,grizzlybear.jpg,NA,56,847722,kid,5,0,10,polarbear
NA,kid_1,1,NA,table,10234.4,familiar,check,pug.jpg,rabbit.jpg,NA,57,858461,kid,5,1,5,table
NA,kid_1,1,NA,bear,7096.2,familiar,check,firetruck.jpg,ambulance.jpg,NA,58,866062,kid,5,1,4,bear
NA,kid_1,1,NA,shirt,7434.2,familiar,check,dressshirt.jpg,campshirt.jpg,NA,59,874005,kid,5,0,5,shirt
NA,kid_1,1,NA,m&ms,7292.9,familiar,check,mnms.jpg,gummybears.jpg,NA,60,881804,kid,5,0,4,mnms
NA,kid_1,1,NA,red flower,10462.5,familiar,check,rose.jpg,daisy.jpg,NA,61,892770,kid,5,0,10,redflower
NA,kid_1,1,NA,bird,7251,familiar,check,parrot.jpg,pigeon.jpg,NA,62,900526,kid,5,0,4,bird
NA,kid_1,1,NA,cup,6834.4,familiar,check,apple.jpg,pear.jpg,NA,63,907868,kid,5,1,3,cup
NA,kid_10,10,NA,fish,6453.1,familiar,far,goldfish.jpg,iguana.jpg,NA,19,337905,kid,7,NA,4,fish
NA,kid_10,10,NA,bear,5291,familiar,far,grizzlybear.jpg,lion.jpg,NA,20,343703,kid,7,NA,4,bear
NA,kid_10,10,NA,jellybeans,9131,familiar,far,jellybeans.jpg,pretzels.jpg,NA,21,353339,kid,7,NA,10,jellybeans
NA,kid_10,10,NA,bird,5517.2,familiar,far,sparrow.jpg,squirrel.jpg,NA,22,359361,kid,7,NA,4,bird
NA,kid_10,10,NA,shirt,14903.8,familiar,far,poloshirt.jpg,dress.jpg,NA,23,374771,kid,7,NA,5,shirt
NA,kid_10,10,NA,car,5066.5,familiar,far,sedan.jpg,firetruck.jpg,NA,24,380343,kid,7,NA,3,car
NA,kid_10,10,NA,table,5274.3,familiar,far,diningtable.jpg,wardrobe.jpg,NA,25,386122,kid,7,NA,5,table
NA,kid_10,10,NA,wolf,4907.9,familiar,far,germanshepherd.jpg,cow.jpg,NA,26,391538,kid,7,NA,4,wolf
NA,kid_10,10,NA,person,10144,tangram,far,B1.jpg,tangram-4.jpg,NA,28,416736,kid,7,NA,6,person
NA,kid_10,10,NA,person running,7712.5,tangram,far,tangram-67.jpg,G1.jpg,NA,29,424955,kid,7,NA,14,run
NA,kid_10,10,NA,person walking,7053.9,tangram,far,tangram-90.jpg,tangram-120.jpg,NA,30,432517,kid,7,NA,14,walk
NA,kid_10,10,NA,person stretching,10681.5,tangram,far,A2.jpg,C1.jpg,NA,31,443705,kid,7,NA,17,stretch
NA,kid_10,10,NA,person kicking,8167.1,tangram,far,tangram-164.jpg,tangram-64.jpg,NA,32,452382,kid,7,NA,14,kick
NA,kid_10,10,NA,person pointing,7976.8,tangram,far,H1.jpg,tangram-8.jpg,NA,33,460867,kid,7,NA,15,point
NA,kid_10,10,NA,person running,6558.4,tangram,far,tangram-55.jpg,tangram-143.jpg,NA,34,467932,kid,7,NA,14,run
NA,kid_10,10,NA,person running,6919.9,tangram,far,tangram-48.jpg,D1.jpg,NA,35,475359,kid,7,NA,14,run
