_id,iterationName,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed
ObjectId(5fff1852e76abe1e67949c28),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,Lunge,11096.080000000264,tangram,isolated,L1.jpg,NA,survey-text,6,99828
ObjectId(5fff1853e76abe1e67949c29),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,leap,2015.3500000014901,tangram,isolated,E1.jpg,NA,survey-text,18,83366
ObjectId(5fff1854e76abe1e67949c2a),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,trip,4873.540000000503,tangram,isolated,tangram-119.jpg,NA,survey-text,12,110051
ObjectId(5fff1854e76abe1e67949c2b),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,run,2220,tangram,isolated,N1.jpg,NA,survey-text,18,74107
ObjectId(5fff1856e76abe1e67949c2c),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,kicking,2415.775000001304,tangram,isolated,tangram-164.jpg,NA,survey-text,19,86310
ObjectId(5fff1856e76abe1e67949c2d),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,walk,1889.774999999645,tangram,isolated,tangram-171.jpg,NA,survey-text,13,112443
ObjectId(5fff1857e76abe1e67949c2e),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,catch,2524,tangram,isolated,T1.jpg,NA,survey-text,19,77142
ObjectId(5fff185ae76abe1e67949c2f),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,fall,2103,tangram,isolated,tangram-164.jpg,NA,survey-text,20,79755
ObjectId(5fff185ce76abe1e67949c30),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,balance,5276.004999992438,tangram,isolated,tangram-44.jpg,NA,survey-text,20,92089
ObjectId(5fff185ce76abe1e67949c31),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,beg,5049.315000000206,tangram,isolated,I1.jpg,NA,survey-text,14,117995
ObjectId(5fff185de76abe1e67949c32),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,kick,2002.0000000000146,tangram,isolated,tangram-187.jpg,NA,survey-text,21,82269
ObjectId(5fff185fe76abe1e67949c33),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,Garbage,11862.954999999594,tangram,isolated,tangram-142.jpg,NA,survey-text,7,112201
ObjectId(5fff185fe76abe1e67949c34),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,boating,2750.7250000489876,tangram,isolated,tangram-143.jpg,NA,survey-text,21,95350
ObjectId(5fff1860e76abe1e67949c35),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,skip,3825.1650000020163,tangram,isolated,A1.jpg,NA,survey-text,15,122323
ObjectId(5fff1861e76abe1e67949c36),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,turn,3699,tangram,isolated,M1.jpg,NA,survey-text,22,86480
ObjectId(5fff1864e76abe1e67949c37),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,running,4781.52499999851,tangram,isolated,tangram-90.jpg,NA,survey-text,22,100661
ObjectId(5fff1864e76abe1e67949c38),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,sitting,2955.9999999999854,tangram,isolated,tangram-143.jpg,NA,survey-text,23,89945
ObjectId(5fff1867e76abe1e67949c39),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,Tired,7627.2199999994045,tangram,isolated,tangram-96.jpg,NA,survey-text,8,120343
ObjectId(5fff1867e76abe1e67949c3a),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,work,6122.054999999818,tangram,isolated,P1.jpg,NA,survey-text,16,128947
ObjectId(5fff1867e76abe1e67949c3b),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,praying,2549,tangram,isolated,tangram-179.jpg,NA,survey-text,24,93005
ObjectId(5fff1867e76abe1e67949c3c),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,sprinting,2606.275000027381,tangram,isolated,R1.jpg,NA,survey-text,23,103785
ObjectId(5fff1869e76abe1e67949c3f),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,reading,95674.38500002027,tangram,isolated,tangram-155.jpg,NA,survey-text,12,145661
ObjectId(5fff186be76abe1e67949c40),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,sitting,2797.9999999999854,tangram,isolated,Y1.jpg,NA,survey-text,25,96314
ObjectId(5fff186be76abe1e67949c41),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,strawberry,3864.799999999377,catch,NA,catch_trial.jpg,NA,survey-text,17,133315
ObjectId(5fff186ce76abe1e67949c42),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,Books,4781.989999999496,tangram,isolated,W1.jpg,NA,survey-text,9,125640
ObjectId(5fff186de76abe1e67949c43),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,standing,2271,tangram,isolated,tangram-171.jpg,NA,survey-text,26,99106
ObjectId(5fff186ee76abe1e67949c44),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,twirling,4387.455000018235,tangram,isolated,tangram-90.jpg,NA,survey-text,13,150553
ObjectId(5fff186fe76abe1e67949c45),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,skip,6958.935000002384,tangram,isolated,A1.jpg,NA,survey-text,24,111259
ObjectId(5fff1870e76abe1e67949c46),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,crouch,4225.57500000039,tangram,isolated,tangram-9.jpg,NA,survey-text,18,138043
ObjectId(5fff1872e76abe1e67949c47),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,relaxing,3217.5399999832734,tangram,isolated,tangram-183.jpg,NA,survey-text,14,154276
ObjectId(5fff1872e76abe1e67949c48),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,chimney,7680.694999988191,tangram,isolated,K1.jpg,NA,survey-text,2,199831
ObjectId(5fff1872e76abe1e67949c49),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,run,4301,tangram,isolated,A1.jpg,NA,survey-text,27,103919
ObjectId(5fff1873e76abe1e67949c4a),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,dragging,3959.129999973811,tangram,isolated,tangram-64.jpg,NA,survey-text,25,115736
ObjectId(5fff1875e76abe1e67949c4b),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,girl,2906.459999969229,tangram,isolated,W1.jpg,NA,survey-text,3,203266
ObjectId(5fff1875e76abe1e67949c4c),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,twirling,3047.0250000362284,tangram,isolated,O1.jpg,NA,survey-text,15,157827
ObjectId(5fff1876e76abe1e67949c4d),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,beg,5145.380000001751,tangram,isolated,H1.jpg,NA,survey-text,19,143691
ObjectId(5fff1876e76abe1e67949c4e),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,leap,2319.9200000381097,tangram,isolated,tangram-32.jpg,NA,survey-text,26,118574
ObjectId(5fff1876e76abe1e67949c4f),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,reading,3515,tangram,isolated,J1.jpg,NA,survey-text,28,107945
ObjectId(5fff1879e76abe1e67949c51),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,tower,3226.24500002712,tangram,isolated,tangram-4.jpg,NA,survey-text,4,207033
ObjectId(5fff1879e76abe1e67949c52),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,girl,2579.124999931082,tangram,isolated,A2.jpg,NA,survey-text,27,121670
ObjectId(5fff187ae76abe1e67949c54),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,praising,3584,tangram,isolated,tangram-103.jpg,NA,survey-text,29,112043
ObjectId(5fff187ce76abe1e67949c55),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,dance,2249.919999972917,tangram,isolated,tangram-168.jpg,NA,survey-text,28,124437
ObjectId(5fff187de76abe1e67949c56),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,running,3097.6749999681488,tangram,isolated,tangram-119.jpg,NA,survey-text,5,210647
ObjectId(5fff187de76abe1e67949c57),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,running,2007,tangram,isolated,O1.jpg,NA,survey-text,30,114562
ObjectId(5fff187de76abe1e67949c58),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,looking,7295.640000025742,tangram,isolated,tangram-81.jpg,NA,survey-text,16,165627
ObjectId(5fff1880e76abe1e67949c5a),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,walking,2589,tangram,isolated,B1.jpg,NA,survey-text,31,117663
ObjectId(5fff1881e76abe1e67949c5b),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,classy,10721.39000000243,tangram,isolated,tangram-64.jpg,NA,survey-text,20,154915
ObjectId(5fff1882e76abe1e67949c5c),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,begging,4578.13499995973,tangram,isolated,tangram-155.jpg,NA,survey-text,6,215752
ObjectId(5fff1882e76abe1e67949c5d),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,preparing,5839.994999929331,tangram,isolated,P1.jpg,NA,survey-text,29,130792
ObjectId(5fff1882e76abe1e67949c5e),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,strawberry,4930.010000010952,catch,NA,catch_trial.jpg,NA,survey-text,17,171062
ObjectId(5fff1883e76abe1e67949c5f),full_sample,49,3OONKJ5DKD8YB0UL2EXAANYNQEJOB7,running,2186.0000000000146,tangram,isolated,tangram-150.jpg,NA,survey-text,32,120361
ObjectId(5fff1885e76abe1e67949c60),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,sprint,2274.9250000342727,tangram,isolated,tangram-55.jpg,NA,survey-text,30,133601
ObjectId(5fff1885e76abe1e67949c61),full_sample,134,3EO896NRAXKK6BX5MNWQ2LNNXR9JT9,man,10398,tangram,isolated,tangram-140.jpg,NA,survey-text,2,39934
ObjectId(5fff1887e76abe1e67949c62),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,with,5232.339999987744,tangram,isolated,tangram-74.jpg,NA,survey-text,7,221530
ObjectId(5fff1888e76abe1e67949c63),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,looking,4639.300000038929,tangram,isolated,C2.jpg,NA,survey-text,18,176207
ObjectId(5fff1888e76abe1e67949c64),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,silly,6048.750000001746,tangram,isolated,tangram-150.jpg,NA,survey-text,21,161467
ObjectId(5fff1888e76abe1e67949c65),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,stand,2027.490000007674,tangram,isolated,C2.jpg,NA,survey-text,31,136149
ObjectId(5fff1888e76abe1e67949c66),full_sample,167,3YDGXNSEO0JB59MWGIYR5N2H1GU488,woman,10132.779999999912,tangram,isolated,W1.jpg,NA,survey-text,2,117547
ObjectId(5fff188be76abe1e67949c69),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,kick,2762.1450000006007,tangram,isolated,tangram-48.jpg,NA,survey-text,22,164731
ObjectId(5fff188be76abe1e67949c6a),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,walking,3267.7649999968708,tangram,isolated,P1.jpg,NA,survey-text,8,225328
ObjectId(5fff188ee76abe1e67949c6b),full_sample,167,3YDGXNSEO0JB59MWGIYR5N2H1GU488,man,4731.584999999541,tangram,isolated,tangram-171.jpg,NA,survey-text,3,122812
ObjectId(5fff188ee76abe1e67949c6c),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,sit,2329.79499999783,tangram,isolated,tangram-140.jpg,NA,survey-text,23,167563
ObjectId(5fff188ee76abe1e67949c6d),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,telephone,32825.17999999983,tangram,isolated,tangram-192.jpg,NA,survey-text,10,158975
ObjectId(5fff188ee76abe1e67949c6e),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,strolling,5975.010000052862,tangram,isolated,tangram-64.jpg,NA,survey-text,19,182690
ObjectId(5fff188ee76abe1e67949c6f),full_sample,34,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,cooking,6019.970000023022,tangram,isolated,tangram-114.jpg,NA,survey-text,32,142689
ObjectId(5fff1890e76abe1e67949c70),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,tank,4616.094999946654,tangram,isolated,Y1.jpg,NA,survey-text,9,230473
ObjectId(5fff1892e76abe1e67949c71),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,like,6326.000000000931,tangram,isolated,tangram-140.jpg,NA,survey-text,2,17614
ObjectId(5fff1894e76abe1e67949c72),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,jumper,5698.365000000165,tangram,isolated,tangram-187.jpg,NA,survey-text,11,165182
ObjectId(5fff1894e76abe1e67949c73),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,jump,6361.7599999997765,tangram,isolated,tangram-192.jpg,NA,survey-text,24,174427
ObjectId(5fff1895e76abe1e67949c74),full_sample,167,3YDGXNSEO0JB59MWGIYR5N2H1GU488,chair,7032.839999999851,tangram,isolated,G1.jpg,NA,survey-text,4,130372
ObjectId(5fff1896e76abe1e67949c75),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,running,4492.889999994077,tangram,isolated,tangram-67.jpg,NA,survey-text,10,235476
ObjectId(5fff1896e76abe1e67949c76),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,king,3207.0000000530854,tangram,isolated,tangram-142.jpg,NA,survey-text,3,21340
ObjectId(5fff189ae76abe1e67949c77),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,love,3533.0000000540167,tangram,isolated,tangram-179.jpg,NA,survey-text,4,25392
ObjectId(5fff189be76abe1e67949c78),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,walking,4814.065000042319,tangram,isolated,tangram-126.jpg,NA,survey-text,11,240840
ObjectId(5fff189de76abe1e67949c79),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,seagull,8367.44999999972,tangram,isolated,tangram-106.jpg,NA,survey-text,12,174065
ObjectId(5fff189de76abe1e67949c7a),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,COMMANDING,14701.195000030566,tangram,isolated,tangram-108.jpg,NA,survey-text,20,197899
ObjectId(5fff189ee76abe1e67949c7b),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,worship,9322.249999997439,tangram,isolated,tangram-6.jpg,NA,survey-text,25,184251
ObjectId(5fff189fe76abe1e67949c7c),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,jumoing,3415.529999998398,tangram,isolated,tangram-108.jpg,NA,survey-text,12,244776
ObjectId(5fff189fe76abe1e67949c7d),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,like,4608.000000007451,tangram,isolated,M1.jpg,NA,survey-text,5,30506
ObjectId(5fff18a1e76abe1e67949c7e),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,man,1827.0000000484288,tangram,isolated,tangram-4.jpg,NA,survey-text,6,32847
ObjectId(5fff18a2e76abe1e67949c7f),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,dancer,5018.590000000579,tangram,isolated,tangram-140.jpg,NA,survey-text,13,179595
ObjectId(5fff18a3e76abe1e67949c80),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,hunching,5001.6450000111945,tangram,isolated,tangram-55.jpg,NA,survey-text,21,203410
ObjectId(5fff18a3e76abe1e67949c81),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,pray,4385.825000001205,tangram,isolated,C1.jpg,NA,survey-text,26,189139
ObjectId(5fff18a4e76abe1e67949c82),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,tree,2491.000000038184,tangram,isolated,tangram-171.jpg,NA,survey-text,7,35850
ObjectId(5fff18a6e76abe1e67949c83),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,dancing,7384.004999999888,tangram,isolated,tangram-178.jpg,NA,survey-text,13,252684
ObjectId(5fff18a8e76abe1e67949c84),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,walk,4971.09000000637,tangram,isolated,tangram-114.jpg,NA,survey-text,22,208887
ObjectId(5fff18a8e76abe1e67949c85),full_sample,167,3YDGXNSEO0JB59MWGIYR5N2H1GU488,woman,18803.369999999617,tangram,isolated,M1.jpg,NA,survey-text,5,149703
ObjectId(5fff18a9e76abe1e67949c86),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,lay,4960.779999997612,tangram,isolated,D1.jpg,NA,survey-text,27,194603
ObjectId(5fff18a9e76abe1e67949c87),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,running,4287.000000011176,tangram,isolated,tangram-146.jpg,NA,survey-text,8,40654
ObjectId(5fff18aae76abe1e67949c88),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,woman,7568.874999999942,tangram,isolated,O1.jpg,NA,survey-text,14,187677
ObjectId(5fff18ace76abe1e67949c89),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,fall,2369.4199999990815,tangram,isolated,tangram-187.jpg,NA,survey-text,28,197475
ObjectId(5fff18ade76abe1e67949c8a),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,baley,6171.199999982491,tangram,isolated,V1.jpg,NA,survey-text,14,259373
ObjectId(5fff18ade76abe1e67949c8b),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,fine,3926.9999999087304,tangram,isolated,tangram-55.jpg,NA,survey-text,9,45108
ObjectId(5fff18aee76abe1e67949c8c),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,reading,2755.9649999993853,tangram,isolated,I1.jpg,NA,survey-text,15,190948
ObjectId(5fff18aee76abe1e67949c8d),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,fighting,5217.4750000122,tangram,isolated,tangram-106.jpg,NA,survey-text,23,214610
ObjectId(5fff18b0e76abe1e67949c8e),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,sit,3593.5500000014144,tangram,isolated,tangram-143.jpg,NA,survey-text,29,201571
ObjectId(5fff18b0e76abe1e67949c8f),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,king,2175.9999999776483,tangram,isolated,N1.jpg,NA,survey-text,10,47813
ObjectId(5fff18b2e76abe1e67949c90),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,dress,4329.1149999713525,tangram,isolated,M1.jpg,NA,survey-text,15,264236
ObjectId(5fff18b3e76abe1e67949c91),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,observing,4254.450000007637,tangram,isolated,tangram-120.jpg,NA,survey-text,24,219370
ObjectId(5fff18b3e76abe1e67949c92),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,love,1989.0000000596046,tangram,isolated,tangram-30.jpg,NA,survey-text,11,50317
ObjectId(5fff18b3e76abe1e67949c93),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,stretching,4924.614999999903,tangram,isolated,tangram-108.jpg,NA,survey-text,16,196384
ObjectId(5fff18b6e76abe1e67949c94),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,running,3319.550000014715,tangram,isolated,N1.jpg,NA,survey-text,16,268078
ObjectId(5fff18b6e76abe1e67949c95),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,song,2790.999999968335,tangram,isolated,tangram-96.jpg,NA,survey-text,12,53614
ObjectId(5fff18b6e76abe1e67949c96),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,strawberry,2927.7700000002224,catch,NA,catch_trial.jpg,NA,survey-text,17,199820
ObjectId(5fff18b8e76abe1e67949c97),full_sample,167,3YDGXNSEO0JB59MWGIYR5N2H1GU488,boy,14857.67499999929,tangram,isolated,tangram-192.jpg,NA,survey-text,6,165085
ObjectId(5fff18b9e76abe1e67949c99),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,faceplant,5679.255000024568,tangram,isolated,tangram-8.jpg,NA,survey-text,25,225553
ObjectId(5fff18b9e76abe1e67949c9a),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,leap,8761.4250000006,tangram,isolated,W1.jpg,NA,survey-text,30,210835
ObjectId(5fff18bbe76abe1e67949c9b),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,prayer,3675.6700000005367,tangram,isolated,tangram-155.jpg,NA,survey-text,18,204015
ObjectId(5fff18bee76abe1e67949c9d),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,working,4619.620000012219,tangram,isolated,tangram-179.jpg,NA,survey-text,26,230678
ObjectId(5fff18c4e76abe1e67949c9e),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,bent,8424.224999999744,tangram,isolated,tangram-119.jpg,NA,survey-text,19,212959
ObjectId(5fff18c4e76abe1e67949c9f),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,prancing,5846.070000028703,tangram,isolated,tangram-150.jpg,NA,survey-text,27,237029
ObjectId(5fff18c5e76abe1e67949ca0),full_sample,150,3TEM0PF1Q6M6NG0MEPM5FCQ5VVCD08,running,7479.55500000171,tangram,isolated,R1.jpg,NA,survey-text,2,36999
ObjectId(5fff18c6e76abe1e67949ca1),full_sample,167,3YDGXNSEO0JB59MWGIYR5N2H1GU488,man,13253.810000000143,tangram,isolated,tangram-140.jpg,NA,survey-text,7,178919
ObjectId(5fff18c7e76abe1e67949ca2),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,slide,2479.085000000836,tangram,isolated,tangram-111.jpg,NA,survey-text,20,215946
ObjectId(5fff18c9e76abe1e67949ca3),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,posing,4030.2449999726377,tangram,isolated,tangram-74.jpg,NA,survey-text,28,241564
ObjectId(5fff18cbe76abe1e67949ca4),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,perform,3561.3499999999767,tangram,isolated,tangram-44.jpg,NA,survey-text,21,220016
ObjectId(5fff18cbe76abe1e67949ca5),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,king,20077.00000004843,tangram,isolated,tangram-120.jpg,NA,survey-text,13,74205
ObjectId(5fff18cbe76abe1e67949ca6),full_sample,150,3TEM0PF1Q6M6NG0MEPM5FCQ5VVCD08,walking,5814.1299999988405,tangram,isolated,tangram-96.jpg,NA,survey-text,3,43320
ObjectId(5fff18cde76abe1e67949ca7),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,pregnant,3293.9599999808706,tangram,isolated,tangram-71.jpg,NA,survey-text,29,245364
ObjectId(5fff18cfe76abe1e67949ca8),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,like,3476.9999999552965,tangram,isolated,tangram-8.jpg,NA,survey-text,14,78197
ObjectId(5fff18d0e76abe1e67949ca9),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,jumbled,4894.995000000577,tangram,isolated,tangram-114.jpg,NA,survey-text,22,225422
ObjectId(5fff18d1e76abe1e67949caa),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,agg,1626.0000000474975,tangram,isolated,P1.jpg,NA,survey-text,15,80347
ObjectId(5fff18d2e76abe1e67949cab),full_sample,167,3YDGXNSEO0JB59MWGIYR5N2H1GU488,girl,11501.619999999064,tangram,isolated,tangram-168.jpg,NA,survey-text,8,190958
ObjectId(5fff18d3e76abe1e67949cac),full_sample,150,3TEM0PF1Q6M6NG0MEPM5FCQ5VVCD08,walking,7035.255000002508,tangram,isolated,tangram-44.jpg,NA,survey-text,4,50859
ObjectId(5fff18d3e76abe1e67949cad),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,dancer,5815.505000005942,tangram,isolated,A2.jpg,NA,survey-text,30,251685
ObjectId(5fff18d3e76abe1e67949cae),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,strawberry,28332.67499995418,catch,NA,catch_trial.jpg,NA,survey-text,17,296937
ObjectId(5fff18d4e76abe1e67949cb0),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,sitting,3520.21499999956,tangram,isolated,tangram-143.jpg,NA,survey-text,23,229457
ObjectId(5fff18d5e76abe1e67949cb1),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,join,4001.9999999785796,tangram,isolated,tangram-44.jpg,NA,survey-text,16,84864
ObjectId(5fff18d6e76abe1e67949cb3),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,sad,3205.7349999668077,tangram,isolated,B1.jpg,NA,survey-text,18,300668
ObjectId(5fff18d7e76abe1e67949cb4),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,man,2261.4100000000617,tangram,isolated,P1.jpg,NA,survey-text,24,232231
ObjectId(5fff18d8e76abe1e67949cb5),full_sample,137,35USIKEBNS5AN3DE58GPKICQM336NP,kneeling,4487.215000030119,tangram,isolated,C1.jpg,NA,survey-text,31,256677
ObjectId(5fff18d9e76abe1e67949cb6),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,sion,3239.999999990687,catch,NA,catch_trial.jpg,NA,survey-text,17,88615
ObjectId(5fff18dae76abe1e67949cb7),full_sample,5,3TYCR1GOTD8MNDU4V0XL4O1WMBVLZM,dance,3607.900000000882,tangram,isolated,tangram-53.jpg,NA,survey-text,2,20025
ObjectId(5fff18dbe76abe1e67949cb8),full_sample,150,3TEM0PF1Q6M6NG0MEPM5FCQ5VVCD08,hopping,8076.874999998836,tangram,isolated,A2.jpg,NA,survey-text,5,59446
ObjectId(5fff18dbe76abe1e67949cb9),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,jog,4001.1450000001932,tangram,isolated,tangram-178.jpg,NA,survey-text,25,236743
ObjectId(5fff18dce76abe1e67949cba),full_sample,53,3XIQGXAUMDXY3X5NQO8QOY3KJRWX7W,praying,4845.349999959581,tangram,isolated,C1.jpg,NA,survey-text,19,306043
ObjectId(5fff18dee76abe1e67949cbb),full_sample,5,3TYCR1GOTD8MNDU4V0XL4O1WMBVLZM,stand,3624.514999999519,tangram,isolated,tangram-74.jpg,NA,survey-text,3,24152
ObjectId(5fff18dfe76abe1e67949cbc),full_sample,122,304SM51WA4TD9SME9VEJUS8ON2HBSK,join,5869.999999995343,tangram,isolated,tangram-67.jpg,NA,survey-text,18,95009
ObjectId(5fff18dfe76abe1e67949cbd),full_sample,82,3OONKJ5DKD8YB0UL2EXAANYNQDEBON,run,38002.3050000018,tangram,isolated,A2.jpg,NA,survey-text,31,249338
ObjectId(5fff18e0e76abe1e67949cbe),full_sample,128,37WLF8U1WQF9FXSB8VO9SQVMS8YK6Y,sad,3689.7949999993143,tangram,isolated,B1.jpg,NA,survey-text,26,240942
